"Title","ID","Created date","Updated date","Owner","Interest","User ID","Member","Distributed Content","Type"
,"4120b8cb-15f5-4745-86a1-1921f29e0524",2022-01-16T22:26:52Z,2022-01-16T22:26:52Z,"030f46f3-e73a-4f04-9dfb-f8e9d142e737","Class Assignment","030f46f3-e73a-4f04-9dfb-f8e9d142e737","9156e6e1-5be2-4f6d-9605-53f17df27e84","986d1a26-4e70-41b8-89a5-35052f87f64b","Instructor Material"
,"412285dc-8a2a-4aac-b16e-7ccb2727aebd",2021-11-30T05:35:59Z,2021-11-30T05:35:59Z,"3a7a66c3-6b5e-4eee-99df-3096239a0334","Personal Use","3a7a66c3-6b5e-4eee-99df-3096239a0334","ea581428-9e98-43a8-b01a-df9ca4790682","2119eba5-f949-4e72-887c-0e9af2de5cca","Student Material"
,"4167a42d-878f-4926-b6db-e8d1388565b7",2021-11-18T21:02:58Z,2021-11-18T21:02:58Z,"9c84b91a-a515-45cf-9ab8-8c072d7a6bb1","Class Assignment","9c84b91a-a515-45cf-9ab8-8c072d7a6bb1","80b8788e-71fb-41ae-ae9a-d162373cd85a","2119eba5-f949-4e72-887c-0e9af2de5cca","Instructor Material"
,"41722ec5-6d53-4179-be59-3aadbfe1824b",2021-11-19T17:46:20Z,2021-11-19T17:46:20Z,"88ac2ede-66f1-4c75-9efa-5d526d6d8213","Class Assignment","88ac2ede-66f1-4c75-9efa-5d526d6d8213","4ee71f7d-ad92-48c1-a1e4-4d5e32e2b47a","2119eba5-f949-4e72-887c-0e9af2de5cca","Instructor Material"
,"41a61f1c-936c-4761-b2aa-896a1dc462fc",2022-01-10T20:19:51Z,2022-01-10T20:19:51Z,"dd9df7a3-299d-488b-9195-2a8d2c924f66","Class Assignment","dd9df7a3-299d-488b-9195-2a8d2c924f66","f459bd1e-5b52-4edf-83eb-320e11fb5155","1506d067-13e4-40f2-8ba0-5e0fabc9741b","Instructor Material"
,"41db14ab-c14a-45b7-bec8-6008ff4e4b57",2022-01-10T17:29:07Z,2022-01-10T17:29:07Z,"089d9105-70d1-4ce6-932a-14e9e62b496f","Class Assignment","089d9105-70d1-4ce6-932a-14e9e62b496f","dd83161a-4556-4fe3-9a16-612d92bffe55","34f9f158-5f2b-48ad-a573-7d72707f0ebd","Student Material"
,"427856e8-d34b-4d25-b0f5-ca8218c9eea0",2022-01-07T17:42:18Z,2022-01-07T17:42:18Z,"d96491ac-d094-4c58-9899-6122f41eb468","Class Assignment","d96491ac-d094-4c58-9899-6122f41eb468","13586c15-4cc6-4b6c-8edd-e6e1ce289e9e","0133e91b-1cc4-48c7-88de-a2823e3c4c6b","Instructor Material"
,"42a1e653-1245-43e7-8fec-26819157076d",2021-12-13T17:18:49Z,2021-12-13T17:18:49Z,"7ba49608-f60c-40f3-a554-4ca997fa172e","Class Assignment","7ba49608-f60c-40f3-a554-4ca997fa172e","f2f8273f-a59b-4ca5-bebd-20ffc37ab4b8","75714ef3-46e4-4a73-87ff-7c656184be20","Instructor Material"
,"42ebffcc-3eb6-44d9-885a-ff3e647fd1bd",2022-01-10T20:20:34Z,2022-01-10T20:20:34Z,"dd9df7a3-299d-488b-9195-2a8d2c924f66","Class Assignment","dd9df7a3-299d-488b-9195-2a8d2c924f66","f459bd1e-5b52-4edf-83eb-320e11fb5155","1506d067-13e4-40f2-8ba0-5e0fabc9741b","Instructor Material"
,"43431acf-5f19-4258-97c2-56031ff1f7de",2022-01-10T16:15:53Z,2022-01-10T16:15:53Z,"f1f16bc4-9485-49f3-a824-a4d23b6ba017","Personal Use","f1f16bc4-9485-49f3-a824-a4d23b6ba017","956ae07b-d439-4f60-8be7-b94a88773c94","34f9f158-5f2b-48ad-a573-7d72707f0ebd","Student Material"
,"4396c1c3-de62-48f6-bcf2-67c9dd0ecbae",2022-01-17T18:56:08Z,2022-01-17T18:56:08Z,"1e1782f8-0a47-4c54-9300-9f9710f1f7d2","Class Assignment","1e1782f8-0a47-4c54-9300-9f9710f1f7d2","04c27ab2-fe59-4706-b9b3-342d2de6c2bf","986d1a26-4e70-41b8-89a5-35052f87f64b","Instructor Material"
,"43f196b1-606c-4012-ab79-3e004037beb8",2022-01-10T20:22:20Z,2022-01-10T20:22:20Z,"162ee5f4-887d-4123-aeeb-ea305094424e","Class Assignment","162ee5f4-887d-4123-aeeb-ea305094424e","ba835fce-81b2-4468-b6fc-75c31e74e460","95e5a1ae-5b9f-4d10-b1de-47fe89920fc1","Student Material"
,"444c538b-7b27-4f09-9c27-dd08c950e26f",2022-01-16T22:32:41Z,2022-01-16T22:32:41Z,"030f46f3-e73a-4f04-9dfb-f8e9d142e737","Class Assignment","030f46f3-e73a-4f04-9dfb-f8e9d142e737","9156e6e1-5be2-4f6d-9605-53f17df27e84","57ee8a4f-8ea6-4144-a94a-950ef1ea0d01","Instructor Material"
,"44674deb-61a3-49a7-8ea4-5213dc35492e",2021-08-25T18:53:28Z,2021-08-25T18:53:28Z,"d639317a-f0c2-4fef-a9ce-825bbcfee0cf","Testing","d639317a-f0c2-4fef-a9ce-825bbcfee0cf","3e07f626-9ff5-4be5-8c9e-fee8de3e237b","34f9f158-5f2b-48ad-a573-7d72707f0ebd","Instructor Material"
,"449092d1-6838-4aa7-9a55-0925a8edceea",2022-01-10T20:23:40Z,2022-01-10T20:23:40Z,"162ee5f4-887d-4123-aeeb-ea305094424e","Class Assignment","162ee5f4-887d-4123-aeeb-ea305094424e","ba835fce-81b2-4468-b6fc-75c31e74e460","36d8a32b-7fab-4e97-a3bd-665a48c5c254","Student Material"
,"44964a39-74af-437d-a726-508c8af73b08",2022-01-11T00:09:32Z,2022-01-11T00:09:32Z,"84309542-f667-4d97-ad85-621e76f56591","Other","84309542-f667-4d97-ad85-621e76f56591","e8235929-ac40-477d-b75b-534d9f79f27d","36d8a32b-7fab-4e97-a3bd-665a48c5c254","Student Material"
,"44a181c3-cd56-40be-9d2a-3e5a5fbee734",2021-12-18T03:06:01Z,2021-12-18T03:06:01Z,"cfdbb5cf-2fdd-4c2f-875b-e28fe105c501","Personal Use","cfdbb5cf-2fdd-4c2f-875b-e28fe105c501","3a81648f-7a8b-486e-9e79-488137c2e729","2119eba5-f949-4e72-887c-0e9af2de5cca","Student Material"
,"44a32442-a770-4b11-93e6-95448408c9ce",2021-12-13T17:12:06Z,2021-12-13T17:12:06Z,"7ba49608-f60c-40f3-a554-4ca997fa172e","Class Assignment","7ba49608-f60c-40f3-a554-4ca997fa172e","f2f8273f-a59b-4ca5-bebd-20ffc37ab4b8","27a24058-5abb-44fa-9aee-c94a109c9185","Student Material"
,"44a58a08-d624-4f9d-8e69-eb0525ba5aae",2022-01-04T23:37:29Z,2022-01-04T23:37:29Z,"5228ed42-9613-4d65-a5e3-76dc6bc049ad","Class Assignment","5228ed42-9613-4d65-a5e3-76dc6bc049ad","6a509ebb-5f4b-4eb6-86e5-acccf1795f0f","986d1a26-4e70-41b8-89a5-35052f87f64b","Instructor Material"
,"4539d286-e710-4815-85cd-32d5471ecd6e",2022-01-10T20:24:17Z,2022-01-10T20:24:17Z,"dd9df7a3-299d-488b-9195-2a8d2c924f66","Class Assignment","dd9df7a3-299d-488b-9195-2a8d2c924f66","f459bd1e-5b52-4edf-83eb-320e11fb5155","1506d067-13e4-40f2-8ba0-5e0fabc9741b","Instructor Material"
,"456a4177-d8ff-4174-b339-768a882d4d29",2021-10-11T20:05:45Z,2021-10-11T20:05:45Z,"5640e555-76ef-4821-8074-f5a938edfbb9","Personal Use","5640e555-76ef-4821-8074-f5a938edfbb9","c58e32b2-7283-4a57-a601-cdbff62e38bf","d85061c4-5551-4f2b-8343-4418677dbbf6","Instructor Material"
,"45b17a65-d0dc-40eb-b264-5a1d27c2ea76",2022-01-05T21:42:07Z,2022-01-05T21:42:07Z,"0755a2b2-299f-4dc5-9934-b0cd12e4e3cd","Class Assignment","0755a2b2-299f-4dc5-9934-b0cd12e4e3cd","addb4d0f-2233-4183-b52f-34950ad47ebf","27a24058-5abb-44fa-9aee-c94a109c9185","Student Material"
,"45f43f9e-7a7d-4809-861f-af32cf0e53ad",2021-09-01T16:34:23Z,2021-09-01T16:34:23Z,"be13bdf7-706f-4740-9806-21070162db7f","Record Downlaod Test","be13bdf7-706f-4740-9806-21070162db7f","d5c5eb68-b99d-4e33-a782-cda38d44d2e8","34f9f158-5f2b-48ad-a573-7d72707f0ebd","Some TYPE"
,"4635c440-9e42-410e-ac64-d583e51bff73",2021-08-25T18:47:55Z,2021-08-25T18:47:55Z,"d639317a-f0c2-4fef-a9ce-825bbcfee0cf","My interest 3","d639317a-f0c2-4fef-a9ce-825bbcfee0cf","3e07f626-9ff5-4be5-8c9e-fee8de3e237b","34f9f158-5f2b-48ad-a573-7d72707f0ebd","Student Content"
,"477da533-e0b3-4409-9089-5ee04460fb54",2022-01-10T16:16:55Z,2022-01-10T16:16:55Z,"9e8eeeb7-9326-4692-81b7-12eabb321a74","Class Assignment","9e8eeeb7-9326-4692-81b7-12eabb321a74","4684c96b-832f-4d65-a205-e7ac98c03271","95e5a1ae-5b9f-4d10-b1de-47fe89920fc1","Student Material"
,"478f5e44-22f8-431c-800e-3e2df22e460e",2021-11-19T17:49:10Z,2021-11-19T17:49:10Z,"88ac2ede-66f1-4c75-9efa-5d526d6d8213","Class Assignment","88ac2ede-66f1-4c75-9efa-5d526d6d8213","4ee71f7d-ad92-48c1-a1e4-4d5e32e2b47a","2119eba5-f949-4e72-887c-0e9af2de5cca","Student Material"
,"479bd4ec-4b3e-437a-99af-1b15f302a58c",2022-01-10T17:57:41Z,2022-01-10T17:57:41Z,"e0a6081f-4e67-44c0-bdde-469555c34d6e","Class Assignment","e0a6081f-4e67-44c0-bdde-469555c34d6e","3c0af24e-2df8-44e4-aa3a-2067a15e40a1","27a24058-5abb-44fa-9aee-c94a109c9185","Student Material"
,"47e765d0-fba9-4f9c-9596-e711dfc5f6ae",2022-01-11T15:15:46Z,2022-01-11T15:15:46Z,"7ba49608-f60c-40f3-a554-4ca997fa172e","Class Assignment","7ba49608-f60c-40f3-a554-4ca997fa172e","f2f8273f-a59b-4ca5-bebd-20ffc37ab4b8","75714ef3-46e4-4a73-87ff-7c656184be20","Instructor Material"
,"48318202-9c56-40a7-b5c0-18c312c32eb4",2021-10-08T02:41:02Z,2021-10-08T02:41:02Z,"de96a059-2df1-4e93-b294-747009a7c3e0","Class Assignment","de96a059-2df1-4e93-b294-747009a7c3e0","c92bfd23-020d-4168-9a54-eea836f96cef","824891d1-4296-4545-a89c-b85cdf352e00","Instructor Material"
,"4893a0dd-19f9-498c-8790-d8088ff5acd0",2022-01-11T03:34:34Z,2022-01-11T03:34:34Z,"acea13f6-3e06-46c9-9a94-1b1c2c7beaf1","Testing","acea13f6-3e06-46c9-9a94-1b1c2c7beaf1","881d9c35-6143-439e-9057-ae8876af2140","27a24058-5abb-44fa-9aee-c94a109c9185","Student Material"
,"489ac76b-33db-49ff-9697-95e87351571b",2021-11-11T17:03:19Z,2021-11-11T17:03:19Z,"72360a6f-85b0-4678-9568-6fd0b33879c8","Class Assignment","72360a6f-85b0-4678-9568-6fd0b33879c8","6b2b1f5a-5754-43a2-b281-f211fcc9d160","34f9f158-5f2b-48ad-a573-7d72707f0ebd","Student Material"
,"48cde357-f90a-42c0-8441-0088cd016e08",2021-10-21T17:14:52Z,2021-10-21T17:14:52Z,"9e8eeeb7-9326-4692-81b7-12eabb321a74","Class Assignment","9e8eeeb7-9326-4692-81b7-12eabb321a74","4684c96b-832f-4d65-a205-e7ac98c03271","d85061c4-5551-4f2b-8343-4418677dbbf6","Instructor Material"
,"48e69082-6359-437b-9cb5-74da5b146370",2022-01-12T15:41:52Z,2022-01-12T15:41:52Z,"013cb869-fe2e-4602-99f6-6dc79a4d6032","Class Assignment","013cb869-fe2e-4602-99f6-6dc79a4d6032","cdfeb81b-7b09-42eb-aa74-044b97903c83","986d1a26-4e70-41b8-89a5-35052f87f64b","Instructor Material"
,"492ade1e-df2a-4675-a9bc-2cbba22330d5",2021-09-01T15:52:12Z,2021-09-01T15:52:12Z,"d639317a-f0c2-4fef-a9ce-825bbcfee0cf","Personal Use","d639317a-f0c2-4fef-a9ce-825bbcfee0cf","3e07f626-9ff5-4be5-8c9e-fee8de3e237b","34f9f158-5f2b-48ad-a573-7d72707f0ebd","Instructor Material"
,"493885ac-9fcb-4501-805d-3be7d0d79b9e",2022-01-16T22:29:02Z,2022-01-16T22:29:02Z,"030f46f3-e73a-4f04-9dfb-f8e9d142e737","Class Assignment","030f46f3-e73a-4f04-9dfb-f8e9d142e737","9156e6e1-5be2-4f6d-9605-53f17df27e84","5ca668ee-2665-4c21-b0b8-15ed3dd213f8","Instructor Material"
,"49476c9f-841a-401f-b721-666bd5583918",2022-01-11T03:20:19Z,2022-01-11T03:20:19Z,"68271665-6a87-4616-b959-b08712889631","Class Assignment","68271665-6a87-4616-b959-b08712889631","4b5a300c-305f-4999-8df7-ccd424edb644","986d1a26-4e70-41b8-89a5-35052f87f64b","Instructor Material"
,"4963bda7-7c99-4d40-a871-78240bd09c95",2022-01-16T20:58:39Z,2022-01-16T20:58:39Z,"86cb673d-2065-48fa-9e74-113f1952873f","Class Assignment","86cb673d-2065-48fa-9e74-113f1952873f","846130d9-bd22-47fa-8489-93043a4b172f","57ee8a4f-8ea6-4144-a94a-950ef1ea0d01","Instructor Material"
,"49bcf13a-22bd-4132-a7c4-1ebd102f4430",2022-01-11T16:41:34Z,2022-01-11T16:41:34Z,"f65e1caf-cb9d-41aa-a0a9-9db91070b036","Class Assignment","f65e1caf-cb9d-41aa-a0a9-9db91070b036","14f60fa3-3f69-4155-9d36-a6248fbe3f76","57ee8a4f-8ea6-4144-a94a-950ef1ea0d01","Instructor Material"
,"49c57483-3e95-4068-876d-ef9cc549183a",2022-01-05T01:56:38Z,2022-01-05T01:56:38Z,"2deb4b18-afec-4552-8f79-73ea561a4c46","Class Assignment","2deb4b18-afec-4552-8f79-73ea561a4c46","583e03b5-7f18-4ab1-88ae-d3d1c7ab837b","27a24058-5abb-44fa-9aee-c94a109c9185","Student Material"
,"4a02fe8a-e314-4b6c-8187-397fe383563d",2021-10-08T02:43:13Z,2021-10-08T02:43:13Z,"de96a059-2df1-4e93-b294-747009a7c3e0","Class Assignment","de96a059-2df1-4e93-b294-747009a7c3e0","c92bfd23-020d-4168-9a54-eea836f96cef","59de60bc-8cc0-453e-a140-cf7c0cdc145c","Instructor Material"
,"4a27c21f-fd1c-414c-af4f-4a35a42e3f66",2021-10-13T13:58:33Z,2021-10-13T13:58:33Z,"f5aa56a6-d09b-475c-abf1-f5f7375748a2","Personal Use","f5aa56a6-d09b-475c-abf1-f5f7375748a2","d241c06d-dbec-4e9d-a18e-d82c0586f142","d85061c4-5551-4f2b-8343-4418677dbbf6","Instructor Material"
,"4a59a153-7ffb-4a59-be72-ea7076766d3f",2022-01-20T22:07:50Z,2022-01-20T22:07:50Z,"4f0e5698-fbb6-41c3-9bea-f3e1fb295358","Personal Use","4f0e5698-fbb6-41c3-9bea-f3e1fb295358","4987bc8f-9c91-47c7-b77a-131598c609a4","adb0780a-d15a-400b-b113-209885cfaf4e","Instructor Material"
,"4aaee6bb-3d48-43d0-8ca3-77ad8fe1a281",2022-01-10T16:15:23Z,2022-01-10T16:15:23Z,"9e8eeeb7-9326-4692-81b7-12eabb321a74","Class Assignment","9e8eeeb7-9326-4692-81b7-12eabb321a74","4684c96b-832f-4d65-a205-e7ac98c03271","27a24058-5abb-44fa-9aee-c94a109c9185","Student Material"
,"4abb2a53-d599-439f-9d5a-2cfdffd6cd9f",2022-01-14T22:32:11Z,2022-01-14T22:32:11Z,"cb7d3c75-fa75-43c5-8213-af13b89d0990","Class Assignment","cb7d3c75-fa75-43c5-8213-af13b89d0990","d18f1d4a-82f8-4e5d-94ac-db2718e057fd","27a24058-5abb-44fa-9aee-c94a109c9185","Instructor Material"
,"4ada38c8-de01-4808-9a76-c87065cae4cb",2021-12-06T21:08:26Z,2021-12-06T21:08:26Z,"705ffd88-b450-4ee4-abcd-edba9ee1af81","Class Assignment","705ffd88-b450-4ee4-abcd-edba9ee1af81","ea1ce314-8c97-4bc6-ba06-05fd4796f5ba","d85061c4-5551-4f2b-8343-4418677dbbf6","Instructor Material"
,"4adf8fe6-631f-4f89-b53c-65515b7c467d",2021-12-28T06:22:46Z,2021-12-28T06:22:46Z,"ad19d9af-d4f8-4a38-8597-eb0abdcc4427","Class Assignment","ad19d9af-d4f8-4a38-8597-eb0abdcc4427","c242f699-873a-4368-86fc-19443b735db1","57ee8a4f-8ea6-4144-a94a-950ef1ea0d01","Instructor Material"
,"4af78e79-caf7-43c4-88e4-9907ddd474d7",2022-01-10T20:23:11Z,2022-01-10T20:23:11Z,"dd9df7a3-299d-488b-9195-2a8d2c924f66","Class Assignment","dd9df7a3-299d-488b-9195-2a8d2c924f66","f459bd1e-5b52-4edf-83eb-320e11fb5155","1506d067-13e4-40f2-8ba0-5e0fabc9741b","Instructor Material"
,"4b1ece9a-568d-4d4e-9257-079fdd6f4299",2021-10-13T01:19:28Z,2021-10-13T01:19:28Z,"455cf1b1-009e-49a0-9c28-68e40bda33ce","Personal Use","455cf1b1-009e-49a0-9c28-68e40bda33ce","b7fc7d5c-c2f4-4768-9787-f128d026fa29","27a24058-5abb-44fa-9aee-c94a109c9185","Student Material"
,"4b4e001c-8a2e-4126-b234-75e33945a792",2022-01-12T09:52:36Z,2022-01-12T09:52:36Z,"19c9283f-1bec-4a9c-91cb-b9aaf97df65f","Class Assignment","19c9283f-1bec-4a9c-91cb-b9aaf97df65f","8af7926a-de33-478f-906e-5bf7f8c13668","986d1a26-4e70-41b8-89a5-35052f87f64b","Instructor Material"
,"4b5f3694-dcd6-4259-b06e-543fb03e80f2",2021-11-29T21:42:57Z,2021-11-29T21:42:57Z,"72360a6f-85b0-4678-9568-6fd0b33879c8","Testing","72360a6f-85b0-4678-9568-6fd0b33879c8","6b2b1f5a-5754-43a2-b281-f211fcc9d160","95e5a1ae-5b9f-4d10-b1de-47fe89920fc1","Student Material"
,"4b760803-aa6b-4bd9-aad5-779df3bc7c31",2022-01-04T23:02:59Z,2022-01-04T23:02:59Z,"5de766e2-ddaf-45ec-bd71-7b48c276deb8","Class Assignment","5de766e2-ddaf-45ec-bd71-7b48c276deb8","66573d96-48d1-4a38-999f-ef52eb7a11ba","986d1a26-4e70-41b8-89a5-35052f87f64b","Instructor Material"
,"4b986d1e-25b6-45be-a01f-e8bef8a4e975",2021-10-11T20:05:45Z,2021-10-11T20:05:45Z,"5640e555-76ef-4821-8074-f5a938edfbb9","Personal Use","5640e555-76ef-4821-8074-f5a938edfbb9","c58e32b2-7283-4a57-a601-cdbff62e38bf","d85061c4-5551-4f2b-8343-4418677dbbf6","Instructor Material"
,"4ba1ceb5-c761-4648-b755-74d12505a5b7",2022-01-20T22:08:16Z,2022-01-20T22:08:16Z,"4f0e5698-fbb6-41c3-9bea-f3e1fb295358","Personal Use","4f0e5698-fbb6-41c3-9bea-f3e1fb295358","4987bc8f-9c91-47c7-b77a-131598c609a4","97ef41ca-829f-43ed-b7c2-ff6301bb28e8","Instructor Material"
,"4ba64a39-8500-4429-a500-0fdc874fdb12",2021-10-07T05:24:19Z,2021-10-07T05:24:19Z,"de96a059-2df1-4e93-b294-747009a7c3e0","Testing","de96a059-2df1-4e93-b294-747009a7c3e0","c92bfd23-020d-4168-9a54-eea836f96cef","95e5a1ae-5b9f-4d10-b1de-47fe89920fc1","Student Material"
,"4bb78318-6e8e-4a46-b32a-59d410812769",2021-09-05T14:57:32Z,2021-09-05T14:57:32Z,"aac53cc0-8c2b-4ab2-8ba7-3e1d9bbb2978","Other","aac53cc0-8c2b-4ab2-8ba7-3e1d9bbb2978","d4d84f76-9f46-4f5d-8005-45bafc01db58","34f9f158-5f2b-48ad-a573-7d72707f0ebd","Student Material"
,"4c0ccf46-92d3-47f8-b85f-5500230d7168",2022-01-18T04:28:14Z,2022-01-18T04:28:14Z,"7a6088be-15e0-45d9-9d84-3b0ba7397966","Class Assignment","7a6088be-15e0-45d9-9d84-3b0ba7397966","b236dfcf-7152-4fe6-b145-123774e9168a","2119eba5-f949-4e72-887c-0e9af2de5cca","Student Material"
,"4c18cb6e-1c89-4a2e-a64b-f5736273d052",2021-10-08T02:39:00Z,2021-10-08T02:39:00Z,"de96a059-2df1-4e93-b294-747009a7c3e0","Class Assignment","de96a059-2df1-4e93-b294-747009a7c3e0","c92bfd23-020d-4168-9a54-eea836f96cef","be18d2b5-acd5-43db-8751-f9c102a20a7a","Instructor Material"
,"4c258178-1528-4aac-aec7-cc153234fc56",2022-01-18T04:32:32Z,2022-01-18T04:32:32Z,"7a6088be-15e0-45d9-9d84-3b0ba7397966","Class Assignment","7a6088be-15e0-45d9-9d84-3b0ba7397966","b236dfcf-7152-4fe6-b145-123774e9168a","5bcf85dc-c8dd-4642-855e-ca74318bfa00","Instructor Material"
,"4c454172-8199-418c-a479-9f372d599b30",2022-01-11T20:55:14Z,2022-01-11T20:55:14Z,"b88a1f72-6a9c-4afb-a117-38bbab25e943","Class Assignment","b88a1f72-6a9c-4afb-a117-38bbab25e943","f4dad9c1-e57b-4bcb-bc10-a765359f2a5f","d85061c4-5551-4f2b-8343-4418677dbbf6","Instructor Material"
,"4c675829-4f25-44f4-8f1c-525243768d28",2021-08-25T18:49:08Z,2021-08-25T18:49:08Z,"d639317a-f0c2-4fef-a9ce-825bbcfee0cf","Record Downlaod Test","d639317a-f0c2-4fef-a9ce-825bbcfee0cf","3e07f626-9ff5-4be5-8c9e-fee8de3e237b","34f9f158-5f2b-48ad-a573-7d72707f0ebd","Some TYPE"
,"4cc3e87a-3a95-4917-a2e3-1a2c8eb6258f",2021-10-13T13:58:45Z,2021-10-13T13:58:45Z,"f5aa56a6-d09b-475c-abf1-f5f7375748a2","Personal Use","f5aa56a6-d09b-475c-abf1-f5f7375748a2","d241c06d-dbec-4e9d-a18e-d82c0586f142","d85061c4-5551-4f2b-8343-4418677dbbf6","Instructor Material"
,"4d39a564-2642-4885-ae4d-1c0a6b007abb",2022-01-10T14:50:20Z,2022-01-10T14:50:20Z,"6a8bbe8d-7066-4b9e-9789-551cf6941ebf","Other","6a8bbe8d-7066-4b9e-9789-551cf6941ebf","a7935393-5531-48b7-bd29-4d4b28b9372a","95e5a1ae-5b9f-4d10-b1de-47fe89920fc1","Student Material"
,"4d42597e-b31d-4c3c-9bec-9390016dfd8b",2022-01-10T14:40:24Z,2022-01-10T14:40:24Z,"9c84b91a-a515-45cf-9ab8-8c072d7a6bb1","Class Assignment","9c84b91a-a515-45cf-9ab8-8c072d7a6bb1","80b8788e-71fb-41ae-ae9a-d162373cd85a","986d1a26-4e70-41b8-89a5-35052f87f64b","Instructor Material"
,"4d69a520-e6c7-4ebb-b79a-754abf605afc",2022-01-10T16:09:54Z,2022-01-10T16:09:54Z,"2cb4b086-35f1-43e6-987d-0639687dfda6","Class Assignment","2cb4b086-35f1-43e6-987d-0639687dfda6","b51d79e8-494b-49fc-8b46-9fd5801e91e2","95e5a1ae-5b9f-4d10-b1de-47fe89920fc1","Student Material"
,"4d9f0363-7e3b-4d91-8634-4c558fc65c32",2022-01-04T20:54:22Z,2022-01-04T20:54:22Z,"7c067057-8c16-41b3-af71-54e19276b0e9","Class Assignment","7c067057-8c16-41b3-af71-54e19276b0e9","4cd37e5e-f3d0-46a1-822a-1e62df61c93e","d85061c4-5551-4f2b-8343-4418677dbbf6","Instructor Material"
,"4da38aba-21d7-45e4-8854-29ea53de63d6",2021-11-18T20:42:11Z,2021-11-18T20:42:11Z,"0e738776-6118-4a65-925f-e7002f9ec297","Class Assignment","0e738776-6118-4a65-925f-e7002f9ec297","24dca17b-1b65-4536-86cf-1f6b80ec7eb1","2119eba5-f949-4e72-887c-0e9af2de5cca","Instructor Material"
,"4e951916-2b9f-4d33-9428-1c4f7de7612f",2021-11-10T18:07:28Z,2021-11-10T18:07:28Z,"a838ac37-3139-42e2-b7d0-3e2c776e4e5c","Testing","a838ac37-3139-42e2-b7d0-3e2c776e4e5c","29539b70-1b0e-4175-b45c-835fc1a1feb4","95e5a1ae-5b9f-4d10-b1de-47fe89920fc1","Student Material"
,"4e9f9126-31b6-4fb1-accf-0fdf31448812",2021-10-12T19:11:37Z,2021-10-12T19:11:37Z,"9cc5a466-b26a-4fbf-83a7-17b4d0fccbc3","Other","9cc5a466-b26a-4fbf-83a7-17b4d0fccbc3","65f18fec-ce38-4731-9e55-f6dee4093927","95e5a1ae-5b9f-4d10-b1de-47fe89920fc1","Student Material"
,"4ea73eaf-eb3e-4f3f-a391-e42c93b14668",2022-01-11T01:34:14Z,2022-01-11T01:34:14Z,"80119911-2a84-4554-bafa-b94d511d8ee2","Personal Use","80119911-2a84-4554-bafa-b94d511d8ee2","fcb9705b-f254-431d-afe0-1e3740ecbfe8","95e5a1ae-5b9f-4d10-b1de-47fe89920fc1","Student Material"
,"4ec68fd1-f1df-40db-97f1-1749bc9a52ec",2022-01-15T18:55:30Z,2022-01-15T18:55:30Z,"ccf0d78c-c862-4b39-9bd6-9a74e8b77b56","Class Assignment","ccf0d78c-c862-4b39-9bd6-9a74e8b77b56","1aca3016-2bae-4b0d-9c98-7c2fa310b672","d85061c4-5551-4f2b-8343-4418677dbbf6","Instructor Material"
,"4f073f1e-4fe8-4d55-959c-3bd8a60e8d32",2022-01-20T12:07:53Z,2022-01-20T12:07:53Z,"0e71ed39-f8b2-4282-b6cb-8278f532bc31","Class Assignment","0e71ed39-f8b2-4282-b6cb-8278f532bc31","de8f3edd-a1b0-4b18-97b2-e79c5dee5f72","27a24058-5abb-44fa-9aee-c94a109c9185","Instructor Material"
,"4f61257d-d810-4819-bbb4-063406c9a37f",2022-01-10T13:46:37Z,2022-01-10T13:46:37Z,"547c8759-3ba0-48de-b214-e81e67a3c36f","Class Assignment","547c8759-3ba0-48de-b214-e81e67a3c36f","29dc7546-3e46-45d8-9b49-7e248061bde5","986d1a26-4e70-41b8-89a5-35052f87f64b","Instructor Material"
,"501a9909-167e-464d-bbc5-73a389cb05d2",2021-12-13T17:21:09Z,2021-12-13T17:21:09Z,"7ba49608-f60c-40f3-a554-4ca997fa172e","Class Assignment","7ba49608-f60c-40f3-a554-4ca997fa172e","f2f8273f-a59b-4ca5-bebd-20ffc37ab4b8","2119eba5-f949-4e72-887c-0e9af2de5cca","Student Material"
,"501e996d-5062-4aaf-9721-b0b624d07e2f",2021-10-11T20:05:34Z,2021-10-11T20:05:34Z,"5640e555-76ef-4821-8074-f5a938edfbb9","Class Assignment","5640e555-76ef-4821-8074-f5a938edfbb9","c58e32b2-7283-4a57-a601-cdbff62e38bf","d85061c4-5551-4f2b-8343-4418677dbbf6","Instructor Material"
,"501f69c9-69f4-40bd-8021-6dbda9c51e5c",2021-12-10T17:22:14Z,2021-12-10T17:22:14Z,"e11a609b-20bf-4b6d-88a5-66a59d407667","Personal Use","e11a609b-20bf-4b6d-88a5-66a59d407667","922f016c-c24c-43e0-bfff-09d186946f1b","27a24058-5abb-44fa-9aee-c94a109c9185","Student Material"
,"502778a9-826e-4289-bd19-f546de377d75",2022-01-18T04:24:07Z,2022-01-18T04:24:07Z,"7a6088be-15e0-45d9-9d84-3b0ba7397966","Class Assignment","7a6088be-15e0-45d9-9d84-3b0ba7397966","b236dfcf-7152-4fe6-b145-123774e9168a","36d8a32b-7fab-4e97-a3bd-665a48c5c254","Instructor Material"
